schema_version,feature_id,airport_id,feature_type,status_raw,feature_name,access_mode,access_minutes,latitude_wgs84,longitude_wgs84,distance_km,walk_minutes,bicycle_minutes,car_minutes,recommended_mode,recommended_minutes,verified_target_name,source,data_checked_at
1.2,EDVE:lake,EDVE,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDVE:mountain,EDVE,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDVE:wellness,EDVE,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXF:techstop,EDXF,techstop,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXF:breakfast,EDXF,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXF:beach,EDXF,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXF:mountain,EDXF,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXF:wellness,EDXF,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXB:techstop,EDXB,techstop,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXB:breakfast,EDXB,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXB:city,EDXB,city,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXB:lake,EDXB,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXB:mountain,EDXB,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDXB:wellness,EDXB,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDAX:techstop,EDAX,techstop,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDAX:breakfast,EDAX,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDAX:city,EDAX,city,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDAX:beach,EDAX,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDAX:mountain,EDAX,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDAX:wellness,EDAX,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,ETHN:breakfast,ETHN,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,ETHN:city,ETHN,city,Nein,,,,,,,,,,,,,,2026-08-09
1.2,ETHN:beach,ETHN,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,ETHN:lake,ETHN,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,ETHN:mountain,ETHN,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,ETHN:wellness,ETHN,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,LOAN:techstop,LOAN,techstop,Nein,,,,,,,,,,,,,,2026-08-09
1.2,LOAN:breakfast,LOAN,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,LOAN:beach,LOAN,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,LOAN:lake,LOAN,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,LOAN:mountain,LOAN,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,LOAN:wellness,LOAN,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDFE:techstop,EDFE,techstop,Ja,Bevorzugter Alternate und leistungsfähiger TechStop.,,,,,,,,,,,,https://egelsbach-airport.com/piloteninfo/,2026-08-09
1.2,EDFE:breakfast,EDFE,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDFE:city,EDFE,city,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDFE:beach,EDFE,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDFE:lake,EDFE,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDFE:mountain,EDFE,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDFE:wellness,EDFE,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDRY:techstop,EDRY,techstop,Ja,Bevorzugter Alternate und leistungsfähiger TechStop.,,,,,,,,,,,,https://flugplatz-speyer.de/infos-entgelte/,2026-08-09
1.2,EDRY:breakfast,EDRY,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDRY:city,EDRY,city,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDRY:beach,EDRY,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDRY:lake,EDRY,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDRY:mountain,EDRY,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDRY:wellness,EDRY,wellness,Nein,,,,,,,,,,,,,,2026-08-09
